n_tribes,n_agents,n_heaps,vision_radius,alpha,trade_percentage,spice_movement_bias,tribe_movement_bias,spice_threshold
3.306838359683752,1745.2969744801521,9.144886075519025,44.6719673871994,0.6300257556140423,0.9226101003587246,0.292433051392436,0.9873789343982935,0.3150673108175397
3.085561977699399,1745.2969744801521,9.144886075519025,44.6719673871994,0.6300257556140423,0.9226101003587246,0.292433051392436,0.9873789343982935,0.3150673108175397
3.306838359683752,1948.9663511514664,9.144886075519025,44.6719673871994,0.6300257556140423,0.9226101003587246,0.292433051392436,0.9873789343982935,0.3150673108175397
3.306838359683752,1745.2969744801521,6.909790876321495,44.6719673871994,0.6300257556140423,0.9226101003587246,0.292433051392436,0.9873789343982935,0.3150673108175397
3.306838359683752,1745.2969744801521,9.144886075519025,20.795643910765648,0.6300257556140423,0.9226101003587246,0.292433051392436,0.9873789343982935,0.3150673108175397
3.306838359683752,1745.2969744801521,9.144886075519025,44.6719673871994,0.9895595367997885,0.9226101003587246,0.292433051392436,0.9873789343982935,0.3150673108175397
3.306838359683752,1745.2969744801521,9.144886075519025,44.6719673871994,0.6300257556140423,0.8895230507478118,0.292433051392436,0.9873789343982935,0.3150673108175397
3.306838359683752,1745.2969744801521,9.144886075519025,44.6719673871994,0.6300257556140423,0.9226101003587246,0.06731813494116068,0.9873789343982935,0.3150673108175397
3.306838359683752,1745.2969744801521,9.144886075519025,44.6719673871994,0.6300257556140423,0.9226101003587246,0.292433051392436,0.2564874365925789,0.3150673108175397
3.306838359683752,1745.2969744801521,9.144886075519025,44.6719673871994,0.6300257556140423,0.9226101003587246,0.292433051392436,0.9873789343982935,0.6061560120433569
3.306838359683752,1948.9663511514664,6.909790876321495,20.795643910765648,0.9895595367997885,0.8895230507478118,0.06731813494116068,0.2564874365925789,0.6061560120433569
3.085561977699399,1745.2969744801521,6.909790876321495,20.795643910765648,0.9895595367997885,0.8895230507478118,0.06731813494116068,0.2564874365925789,0.6061560120433569
3.085561977699399,1948.9663511514664,9.144886075519025,20.795643910765648,0.9895595367997885,0.8895230507478118,0.06731813494116068,0.2564874365925789,0.6061560120433569
3.085561977699399,1948.9663511514664,6.909790876321495,44.6719673871994,0.9895595367997885,0.8895230507478118,0.06731813494116068,0.2564874365925789,0.6061560120433569
3.085561977699399,1948.9663511514664,6.909790876321495,20.795643910765648,0.6300257556140423,0.8895230507478118,0.06731813494116068,0.2564874365925789,0.6061560120433569
3.085561977699399,1948.9663511514664,6.909790876321495,20.795643910765648,0.9895595367997885,0.9226101003587246,0.06731813494116068,0.2564874365925789,0.6061560120433569
3.085561977699399,1948.9663511514664,6.909790876321495,20.795643910765648,0.9895595367997885,0.8895230507478118,0.292433051392436,0.2564874365925789,0.6061560120433569
3.085561977699399,1948.9663511514664,6.909790876321495,20.795643910765648,0.9895595367997885,0.8895230507478118,0.06731813494116068,0.9873789343982935,0.6061560120433569
3.085561977699399,1948.9663511514664,6.909790876321495,20.795643910765648,0.9895595367997885,0.8895230507478118,0.06731813494116068,0.2564874365925789,0.3150673108175397
3.085561977699399,1948.9663511514664,6.909790876321495,20.795643910765648,0.9895595367997885,0.8895230507478118,0.06731813494116068,0.2564874365925789,0.6061560120433569
2.185765555128455,593.967367708683,2.2399459332227707,25.493951827287674,0.017424522899091244,0.004431575536727905,0.9570002378895879,0.4410959240049124,0.8956851521506906
2.1154072675853968,593.967367708683,2.2399459332227707,25.493951827287674,0.017424522899091244,0.004431575536727905,0.9570002378895879,0.4410959240049124,0.8956851521506906
2.185765555128455,952.708637714386,2.2399459332227707,25.493951827287674,0.017424522899091244,0.004431575536727905,0.9570002378895879,0.4410959240049124,0.8956851521506906
2.185765555128455,593.967367708683,2.302192418836057,25.493951827287674,0.017424522899091244,0.004431575536727905,0.9570002378895879,0.4410959240049124,0.8956851521506906
2.185765555128455,593.967367708683,2.2399459332227707,44.88743670284748,0.017424522899091244,0.004431575536727905,0.9570002378895879,0.4410959240049124,0.8956851521506906
2.185765555128455,593.967367708683,2.2399459332227707,25.493951827287674,0.4270330648869276,0.004431575536727905,0.9570002378895879,0.4410959240049124,0.8956851521506906
2.185765555128455,593.967367708683,2.2399459332227707,25.493951827287674,0.017424522899091244,0.10085482709109783,0.9570002378895879,0.4410959240049124,0.8956851521506906
2.185765555128455,593.967367708683,2.2399459332227707,25.493951827287674,0.017424522899091244,0.004431575536727905,0.6712435632944107,0.4410959240049124,0.8956851521506906
2.185765555128455,593.967367708683,2.2399459332227707,25.493951827287674,0.017424522899091244,0.004431575536727905,0.9570002378895879,0.5260069658979774,0.8956851521506906
2.185765555128455,593.967367708683,2.2399459332227707,25.493951827287674,0.017424522899091244,0.004431575536727905,0.9570002378895879,0.4410959240049124,0.014181508682668209
2.185765555128455,952.708637714386,2.302192418836057,44.88743670284748,0.4270330648869276,0.10085482709109783,0.6712435632944107,0.5260069658979774,0.014181508682668209
2.1154072675853968,593.967367708683,2.302192418836057,44.88743670284748,0.4270330648869276,0.10085482709109783,0.6712435632944107,0.5260069658979774,0.014181508682668209
2.1154072675853968,952.708637714386,2.2399459332227707,44.88743670284748,0.4270330648869276,0.10085482709109783,0.6712435632944107,0.5260069658979774,0.014181508682668209
2.1154072675853968,952.708637714386,2.302192418836057,25.493951827287674,0.4270330648869276,0.10085482709109783,0.6712435632944107,0.5260069658979774,0.014181508682668209
2.1154072675853968,952.708637714386,2.302192418836057,44.88743670284748,0.017424522899091244,0.10085482709109783,0.6712435632944107,0.5260069658979774,0.014181508682668209
2.1154072675853968,952.708637714386,2.302192418836057,44.88743670284748,0.4270330648869276,0.004431575536727905,0.6712435632944107,0.5260069658979774,0.014181508682668209
2.1154072675853968,952.708637714386,2.302192418836057,44.88743670284748,0.4270330648869276,0.10085482709109783,0.9570002378895879,0.5260069658979774,0.014181508682668209
2.1154072675853968,952.708637714386,2.302192418836057,44.88743670284748,0.4270330648869276,0.10085482709109783,0.6712435632944107,0.4410959240049124,0.014181508682668209
2.1154072675853968,952.708637714386,2.302192418836057,44.88743670284748,0.4270330648869276,0.10085482709109783,0.6712435632944107,0.5260069658979774,0.8956851521506906
2.1154072675853968,952.708637714386,2.302192418836057,44.88743670284748,0.4270330648869276,0.10085482709109783,0.6712435632944107,0.5260069658979774,0.014181508682668209
2.602994207292795,1222.7552831172943,6.790133165195584,33.11871410906315,0.42455865256488323,0.2834808547049761,0.21646674443036318,0.08513669297099113,0.5863451780751348
2.6411115545779467,1222.7552831172943,6.790133165195584,33.11871410906315,0.42455865256488323,0.2834808547049761,0.21646674443036318,0.08513669297099113,0.5863451780751348
2.602994207292795,473.0219393968582,6.790133165195584,33.11871410906315,0.42455865256488323,0.2834808547049761,0.21646674443036318,0.08513669297099113,0.5863451780751348
2.602994207292795,1222.7552831172943,4.438608922064304,33.11871410906315,0.42455865256488323,0.2834808547049761,0.21646674443036318,0.08513669297099113,0.5863451780751348
2.602994207292795,1222.7552831172943,6.790133165195584,5.1358025670051575,0.42455865256488323,0.2834808547049761,0.21646674443036318,0.08513669297099113,0.5863451780751348
2.602994207292795,1222.7552831172943,6.790133165195584,33.11871410906315,0.5911719109863043,0.2834808547049761,0.21646674443036318,0.08513669297099113,0.5863451780751348
2.602994207292795,1222.7552831172943,6.790133165195584,33.11871410906315,0.42455865256488323,0.3329167729243636,0.21646674443036318,0.08513669297099113,0.5863451780751348
2.602994207292795,1222.7552831172943,6.790133165195584,33.11871410906315,0.42455865256488323,0.2834808547049761,0.3376778671517968,0.08513669297099113,0.5863451780751348
2.602994207292795,1222.7552831172943,6.790133165195584,33.11871410906315,0.42455865256488323,0.2834808547049761,0.21646674443036318,0.755494574084878,0.5863451780751348
2.602994207292795,1222.7552831172943,6.790133165195584,33.11871410906315,0.42455865256488323,0.2834808547049761,0.21646674443036318,0.08513669297099113,0.7590357679873705
2.602994207292795,473.0219393968582,4.438608922064304,5.1358025670051575,0.5911719109863043,0.3329167729243636,0.3376778671517968,0.755494574084878,0.7590357679873705
2.6411115545779467,1222.7552831172943,4.438608922064304,5.1358025670051575,0.5911719109863043,0.3329167729243636,0.3376778671517968,0.755494574084878,0.7590357679873705
2.6411115545779467,473.0219393968582,6.790133165195584,5.1358025670051575,0.5911719109863043,0.3329167729243636,0.3376778671517968,0.755494574084878,0.7590357679873705
2.6411115545779467,473.0219393968582,4.438608922064304,33.11871410906315,0.5911719109863043,0.3329167729243636,0.3376778671517968,0.755494574084878,0.7590357679873705
