n_tribes,n_heaps,vision_radius,trade_percentage,spice_movement_bias,tribe_movement_bias,spice_threshold
3.2677162513136864,2.8370664874091744,19.54851260781288,0.18446348700672388,0.9345193767920137,0.06597076123580337,0.23329694345593455
3.9555943235754967,2.8370664874091744,19.54851260781288,0.18446348700672388,0.9345193767920137,0.06597076123580337,0.23329694345593455
3.2677162513136864,6.032863635569811,19.54851260781288,0.18446348700672388,0.9345193767920137,0.06597076123580337,0.23329694345593455
3.2677162513136864,2.8370664874091744,37.40917748212814,0.18446348700672388,0.9345193767920137,0.06597076123580337,0.23329694345593455
3.2677162513136864,2.8370664874091744,19.54851260781288,0.1527789169922471,0.9345193767920137,0.06597076123580337,0.23329694345593455
3.2677162513136864,2.8370664874091744,19.54851260781288,0.18446348700672388,0.8507026962935924,0.06597076123580337,0.23329694345593455
3.2677162513136864,2.8370664874091744,19.54851260781288,0.18446348700672388,0.9345193767920137,0.024216172751039267,0.23329694345593455
3.2677162513136864,2.8370664874091744,19.54851260781288,0.18446348700672388,0.9345193767920137,0.06597076123580337,0.27805366516113283
3.2677162513136864,6.032863635569811,37.40917748212814,0.1527789169922471,0.8507026962935924,0.024216172751039267,0.27805366516113283
3.9555943235754967,2.8370664874091744,37.40917748212814,0.1527789169922471,0.8507026962935924,0.024216172751039267,0.27805366516113283
3.9555943235754967,6.032863635569811,19.54851260781288,0.1527789169922471,0.8507026962935924,0.024216172751039267,0.27805366516113283
3.9555943235754967,6.032863635569811,37.40917748212814,0.18446348700672388,0.8507026962935924,0.024216172751039267,0.27805366516113283
3.9555943235754967,6.032863635569811,37.40917748212814,0.1527789169922471,0.9345193767920137,0.024216172751039267,0.27805366516113283
3.9555943235754967,6.032863635569811,37.40917748212814,0.1527789169922471,0.8507026962935924,0.06597076123580337,0.27805366516113283
3.9555943235754967,6.032863635569811,37.40917748212814,0.1527789169922471,0.8507026962935924,0.024216172751039267,0.23329694345593455
3.9555943235754967,6.032863635569811,37.40917748212814,0.1527789169922471,0.8507026962935924,0.024216172751039267,0.27805366516113283
2.6423798128962517,7.731244980357587,39.67592778801918,0.8361782906576991,0.451985178142786,0.4197870325297117,0.7171469494700432
2.596712499856949,7.731244980357587,39.67592778801918,0.8361782906576991,0.451985178142786,0.4197870325297117,0.7171469494700432
2.6423798128962517,2.267268020659685,39.67592778801918,0.8361782906576991,0.451985178142786,0.4197870325297117,0.7171469494700432
2.6423798128962517,7.731244980357587,14.976143077015877,0.8361782906576991,0.451985178142786,0.4197870325297117,0.7171469494700432
2.6423798128962517,7.731244980357587,39.67592778801918,0.5434804987162352,0.451985178142786,0.4197870325297117,0.7171469494700432
2.6423798128962517,7.731244980357587,39.67592778801918,0.8361782906576991,0.4961306591518223,0.4197870325297117,0.7171469494700432
2.6423798128962517,7.731244980357587,39.67592778801918,0.8361782906576991,0.451985178142786,0.361027255654335,0.7171469494700432
2.6423798128962517,7.731244980357587,39.67592778801918,0.8361782906576991,0.451985178142786,0.4197870325297117,0.7562927387654782
2.6423798128962517,2.267268020659685,14.976143077015877,0.5434804987162352,0.4961306591518223,0.361027255654335,0.7562927387654782
2.596712499856949,7.731244980357587,14.976143077015877,0.5434804987162352,0.4961306591518223,0.361027255654335,0.7562927387654782
2.596712499856949,2.267268020659685,39.67592778801918,0.5434804987162352,0.4961306591518223,0.361027255654335,0.7562927387654782
2.596712499856949,2.267268020659685,14.976143077015877,0.8361782906576991,0.4961306591518223,0.361027255654335,0.7562927387654782
2.596712499856949,2.267268020659685,14.976143077015877,0.5434804987162352,0.451985178142786,0.361027255654335,0.7562927387654782
2.596712499856949,2.267268020659685,14.976143077015877,0.5434804987162352,0.4961306591518223,0.4197870325297117,0.7562927387654782
2.596712499856949,2.267268020659685,14.976143077015877,0.5434804987162352,0.4961306591518223,0.361027255654335,0.7171469494700432
2.596712499856949,2.267268020659685,14.976143077015877,0.5434804987162352,0.4961306591518223,0.361027255654335,0.7562927387654782
2.4013025388121605,3.6830251524224877,11.62938803434372,0.25070769898593426,0.5186416812241077,0.337381602730602,0.1532357305288315
2.0319267492741346,3.6830251524224877,11.62938803434372,0.25070769898593426,0.5186416812241077,0.337381602730602,0.1532357305288315
2.4013025388121605,4.170238579623401,11.62938803434372,0.25070769898593426,0.5186416812241077,0.337381602730602,0.1532357305288315
2.4013025388121605,3.6830251524224877,3.5763940066099167,0.25070769898593426,0.5186416812241077,0.337381602730602,0.1532357305288315
2.4013025388121605,3.6830251524224877,11.62938803434372,0.8841247381642461,0.5186416812241077,0.337381602730602,0.1532357305288315
2.4013025388121605,3.6830251524224877,11.62938803434372,0.25070769898593426,0.41055081924423575,0.337381602730602,0.1532357305288315
2.4013025388121605,3.6830251524224877,11.62938803434372,0.25070769898593426,0.5186416812241077,0.23806819878518581,0.1532357305288315
2.4013025388121605,3.6830251524224877,11.62938803434372,0.25070769898593426,0.5186416812241077,0.337381602730602,0.08644918799400331
2.4013025388121605,4.170238579623401,3.5763940066099167,0.8841247381642461,0.41055081924423575,0.23806819878518581,0.08644918799400331
2.0319267492741346,3.6830251524224877,3.5763940066099167,0.8841247381642461,0.41055081924423575,0.23806819878518581,0.08644918799400331
2.0319267492741346,4.170238579623401,11.62938803434372,0.8841247381642461,0.41055081924423575,0.23806819878518581,0.08644918799400331
2.0319267492741346,4.170238579623401,3.5763940066099167,0.25070769898593426,0.41055081924423575,0.23806819878518581,0.08644918799400331
2.0319267492741346,4.170238579623401,3.5763940066099167,0.8841247381642461,0.5186416812241077,0.23806819878518581,0.08644918799400331
2.0319267492741346,4.170238579623401,3.5763940066099167,0.8841247381642461,0.41055081924423575,0.337381602730602,0.08644918799400331
2.0319267492741346,4.170238579623401,3.5763940066099167,0.8841247381642461,0.41055081924423575,0.23806819878518581,0.1532357305288315
2.0319267492741346,4.170238579623401,3.5763940066099167,0.8841247381642461,0.41055081924423575,0.23806819878518581,0.08644918799400331
