n_tribes,n_heaps,vision_radius,trade_percentage,spice_movement_bias,tribe_movement_bias,spice_threshold
3.38678496517241,6.495280719362199,10.720928465947509,0.2108880914747715,0.8942237992770969,0.3044060654938221,0.5555849350988865
2.7623731326311827,6.495280719362199,10.720928465947509,0.2108880914747715,0.8942237992770969,0.3044060654938221,0.5555849350988865
3.38678496517241,6.452070474624634,10.720928465947509,0.2108880914747715,0.8942237992770969,0.3044060654938221,0.5555849350988865
3.38678496517241,6.495280719362199,4.091274713166058,0.2108880914747715,0.8942237992770969,0.3044060654938221,0.5555849350988865
3.38678496517241,6.495280719362199,10.720928465947509,0.7919386709108949,0.8942237992770969,0.3044060654938221,0.5555849350988865
3.38678496517241,6.495280719362199,10.720928465947509,0.2108880914747715,0.8300291251391172,0.3044060654938221,0.5555849350988865
3.38678496517241,6.495280719362199,10.720928465947509,0.2108880914747715,0.8942237992770969,0.05546668777242303,0.5555849350988865
3.38678496517241,6.495280719362199,10.720928465947509,0.2108880914747715,0.8942237992770969,0.3044060654938221,0.28832326382398604
2.7623731326311827,6.452070474624634,4.091274713166058,0.7919386709108949,0.8300291251391172,0.05546668777242303,0.28832326382398604
2.9948500394821167,3.2391117736697197,7.482049748301506,0.7361609218642116,0.5013480422087013,0.24123763851821423,0.17912002205848696
3.1268112789839506,3.2391117736697197,7.482049748301506,0.7361609218642116,0.5013480422087013,0.24123763851821423,0.17912002205848696
2.9948500394821167,1.0423774775117636,7.482049748301506,0.7361609218642116,0.5013480422087013,0.24123763851821423,0.17912002205848696
2.9948500394821167,3.2391117736697197,11.337549325078726,0.7361609218642116,0.5013480422087013,0.24123763851821423,0.17912002205848696
2.9948500394821167,3.2391117736697197,7.482049748301506,0.48454387579113245,0.5013480422087013,0.24123763851821423,0.17912002205848696
2.9948500394821167,3.2391117736697197,7.482049748301506,0.7361609218642116,0.36409043055027723,0.24123763851821423,0.17912002205848696
2.9948500394821167,3.2391117736697197,7.482049748301506,0.7361609218642116,0.5013480422087013,0.39148804545402527,0.17912002205848696
2.9948500394821167,3.2391117736697197,7.482049748301506,0.7361609218642116,0.5013480422087013,0.24123763851821423,0.42649828121066097
3.1268112789839506,1.0423774775117636,11.337549325078726,0.48454387579113245,0.36409043055027723,0.39148804545402527,0.42649828121066097
2.4997590128332376,8.77560460101813,8.612995123490691,0.25684910733252764,0.37108764406293626,0.09567607101053,0.62741294875741
3.5132810827344656,8.77560460101813,8.612995123490691,0.25684910733252764,0.37108764406293626,0.09567607101053,0.62741294875741
2.4997590128332376,3.5828621722757816,8.612995123490691,0.25684910733252764,0.37108764406293626,0.09567607101053,0.62741294875741
2.4997590128332376,8.77560460101813,9.400591193698347,0.25684910733252764,0.37108764406293626,0.09567607101053,0.62741294875741
2.4997590128332376,8.77560460101813,8.612995123490691,0.02646237425506115,0.37108764406293626,0.09567607101053,0.62741294875741
2.4997590128332376,8.77560460101813,8.612995123490691,0.25684910733252764,0.5064242337830365,0.09567607101053,0.62741294875741
2.4997590128332376,8.77560460101813,8.612995123490691,0.25684910733252764,0.37108764406293626,0.14719344349578023,0.62741294875741
2.4997590128332376,8.77560460101813,8.612995123490691,0.25684910733252764,0.37108764406293626,0.09567607101053,0.11845267266035081
3.5132810827344656,3.5828621722757816,9.400591193698347,0.02646237425506115,0.5064242337830365,0.14719344349578023,0.11845267266035081
3.8841874599456787,5.4587877579033375,3.9134096950292587,0.7823651526123285,0.6747510997578501,0.4075019182637334,0.201143479347229
2.3758881743997335,5.4587877579033375,3.9134096950292587,0.7823651526123285,0.6747510997578501,0.4075019182637334,0.201143479347229
3.8841874599456787,8.42998787946999,3.9134096950292587,0.7823651526123285,0.6747510997578501,0.4075019182637334,0.201143479347229
3.8841874599456787,5.4587877579033375,5.002339513972402,0.7823651526123285,0.6747510997578501,0.4075019182637334,0.201143479347229
3.8841874599456787,5.4587877579033375,3.9134096950292587,0.6892292257398367,0.6747510997578501,0.4075019182637334,0.201143479347229
3.8841874599456787,5.4587877579033375,3.9134096950292587,0.7823651526123285,0.731609587650746,0.4075019182637334,0.201143479347229
3.8841874599456787,5.4587877579033375,3.9134096950292587,0.7823651526123285,0.6747510997578501,0.31112522818148136,0.201143479347229
3.8841874599456787,5.4587877579033375,3.9134096950292587,0.7823651526123285,0.6747510997578501,0.4075019182637334,0.7558399550616741
2.3758881743997335,8.42998787946999,5.002339513972402,0.6892292257398367,0.731609587650746,0.31112522818148136,0.7558399550616741
3.506759600713849,9.63875586539507,5.39364402089268,0.9701089300215244,0.764616229198873,0.3551757950335741,0.7548293247818947
3.8788877800107002,9.63875586539507,5.39364402089268,0.9701089300215244,0.764616229198873,0.3551757950335741,0.7548293247818947
3.506759600713849,5.182293934747577,5.39364402089268,0.9701089300215244,0.764616229198873,0.3551757950335741,0.7548293247818947
3.506759600713849,9.63875586539507,11.951616085134447,0.9701089300215244,0.764616229198873,0.3551757950335741,0.7548293247818947
3.506759600713849,9.63875586539507,5.39364402089268,0.21094281878322363,0.764616229198873,0.3551757950335741,0.7548293247818947
3.506759600713849,9.63875586539507,5.39364402089268,0.9701089300215244,0.7866595825180411,0.3551757950335741,0.7548293247818947
3.506759600713849,9.63875586539507,5.39364402089268,0.9701089300215244,0.764616229198873,0.22695736959576607,0.7548293247818947
3.506759600713849,9.63875586539507,5.39364402089268,0.9701089300215244,0.764616229198873,0.3551757950335741,0.5008991934359074
3.8788877800107002,5.182293934747577,11.951616085134447,0.21094281878322363,0.7866595825180411,0.22695736959576607,0.5008991934359074
2.1096319928765297,4.033101758919656,12.811012680642307,0.44459192734211683,0.45612221192568536,0.16700724512338638,0.37836427614092827
2.014200009405613,4.033101758919656,12.811012680642307,0.44459192734211683,0.45612221192568536,0.16700724512338638,0.37836427614092827
2.1096319928765297,9.326380170881748,12.811012680642307,0.44459192734211683,0.45612221192568536,0.16700724512338638,0.37836427614092827
2.1096319928765297,4.033101758919656,2.6227005068212748,0.44459192734211683,0.45612221192568536,0.16700724512338638,0.37836427614092827
2.1096319928765297,4.033101758919656,12.811012680642307,0.5027955984696746,0.45612221192568536,0.16700724512338638,0.37836427614092827
2.1096319928765297,4.033101758919656,12.811012680642307,0.44459192734211683,0.5826335940510035,0.16700724512338638,0.37836427614092827
2.1096319928765297,4.033101758919656,12.811012680642307,0.44459192734211683,0.45612221192568536,0.3127822750248015,0.37836427614092827
2.1096319928765297,4.033101758919656,12.811012680642307,0.44459192734211683,0.45612221192568536,0.16700724512338638,0.36387201845645906
2.014200009405613,9.326380170881748,2.6227005068212748,0.5027955984696746,0.5826335940510035,0.3127822750248015,0.36387201845645906
2.614480810239911,7.358174357563257,3.285039291717112,0.548417148180306,0.5878484313376248,0.06053884420543909,0.42665643244981766
2.627720534801483,7.358174357563257,3.285039291717112,0.548417148180306,0.5878484313376248,0.06053884420543909,0.42665643244981766
2.614480810239911,6.786169061437249,3.285039291717112,0.548417148180306,0.5878484313376248,0.06053884420543909,0.42665643244981766
2.614480810239911,7.358174357563257,7.286816430278122,0.548417148180306,0.5878484313376248,0.06053884420543909,0.42665643244981766
2.614480810239911,7.358174357563257,3.285039291717112,0.9784257337450981,0.5878484313376248,0.06053884420543909,0.42665643244981766
2.614480810239911,7.358174357563257,3.285039291717112,0.548417148180306,0.462210841011256,0.06053884420543909,0.42665643244981766
2.614480810239911,7.358174357563257,3.285039291717112,0.548417148180306,0.5878484313376248,0.06842854432761669,0.42665643244981766
2.614480810239911,7.358174357563257,3.285039291717112,0.548417148180306,0.5878484313376248,0.06053884420543909,0.6810240246355534
2.627720534801483,6.786169061437249,7.286816430278122,0.9784257337450981,0.462210841011256,0.06842854432761669,0.6810240246355534
3.0034898295998573,1.8136831326410174,9.24170124065131,0.023145267739892006,0.9828150344081223,0.49736457597464323,0.0003871135413646698
3.265352100133896,1.8136831326410174,9.24170124065131,0.023145267739892006,0.9828150344081223,0.49736457597464323,0.0003871135413646698
3.0034898295998573,3.2046522609889507,9.24170124065131,0.023145267739892006,0.9828150344081223,0.49736457597464323,0.0003871135413646698
3.0034898295998573,1.8136831326410174,8.313364643603563,0.023145267739892006,0.9828150344081223,0.49736457597464323,0.0003871135413646698
3.0034898295998573,1.8136831326410174,9.24170124065131,0.30000999569892883,0.9828150344081223,0.49736457597464323,0.0003871135413646698
3.0034898295998573,1.8136831326410174,9.24170124065131,0.023145267739892006,0.9506547209806739,0.49736457597464323,0.0003871135413646698
3.0034898295998573,1.8136831326410174,9.24170124065131,0.023145267739892006,0.9828150344081223,0.4826521505601704,0.0003871135413646698
3.0034898295998573,1.8136831326410174,9.24170124065131,0.023145267739892006,0.9828150344081223,0.49736457597464323,0.04322132170200348
3.265352100133896,3.2046522609889507,8.313364643603563,0.30000999569892883,0.9506547209806739,0.4826521505601704,0.04322132170200348
3.140648139640689,8.232456940226257,2.3757822336629033,0.4069183012470603,0.5232880268245935,0.3873297800309956,0.7428779415786266
3.7654847521334887,8.232456940226257,2.3757822336629033,0.4069183012470603,0.5232880268245935,0.3873297800309956,0.7428779415786266
3.140648139640689,4.640223449096084,2.3757822336629033,0.4069183012470603,0.5232880268245935,0.3873297800309956,0.7428779415786266
3.140648139640689,8.232456940226257,5.5292966747656465,0.4069183012470603,0.5232880268245935,0.3873297800309956,0.7428779415786266
3.140648139640689,8.232456940226257,2.3757822336629033,0.35889097955077887,0.5232880268245935,0.3873297800309956,0.7428779415786266
3.140648139640689,8.232456940226257,2.3757822336629033,0.4069183012470603,0.8928091411478818,0.3873297800309956,0.7428779415786266
