n_tribes,n_heaps,vision_radius,trade_percentage,spice_movement_bias,tribe_movement_bias,spice_threshold
2.120030652731657,4.66922414675355,11.480545506812632,0.3938064044341445,0.7623621012084185,0.17648106440901756,0.591533437371254
3.9756606202572584,4.66922414675355,11.480545506812632,0.3938064044341445,0.7623621012084185,0.17648106440901756,0.591533437371254
2.120030652731657,3.958973841741681,11.480545506812632,0.3938064044341445,0.7623621012084185,0.17648106440901756,0.591533437371254
2.120030652731657,4.66922414675355,10.415189049206674,0.3938064044341445,0.7623621012084185,0.17648106440901756,0.591533437371254
2.120030652731657,4.66922414675355,11.480545506812632,0.39851864520460367,0.7623621012084185,0.17648106440901756,0.591533437371254
2.120030652731657,4.66922414675355,11.480545506812632,0.3938064044341445,0.4146933767944574,0.17648106440901756,0.591533437371254
2.120030652731657,4.66922414675355,11.480545506812632,0.3938064044341445,0.7623621012084185,0.40889822598546743,0.591533437371254
2.120030652731657,4.66922414675355,11.480545506812632,0.3938064044341445,0.7623621012084185,0.17648106440901756,0.252480710297823
3.9756606202572584,3.958973841741681,10.415189049206674,0.39851864520460367,0.4146933767944574,0.40889822598546743,0.252480710297823
3.5188830494880676,8.59593825507909,2.233008553273976,0.9395499201491475,0.30752007430419326,0.4614650970324874,0.3223614871501923
2.3802139814943075,8.59593825507909,2.233008553273976,0.9395499201491475,0.30752007430419326,0.4614650970324874,0.3223614871501923
3.5188830494880676,8.021746262907982,2.233008553273976,0.9395499201491475,0.30752007430419326,0.4614650970324874,0.3223614871501923
3.5188830494880676,8.59593825507909,2.9282286502420902,0.9395499201491475,0.30752007430419326,0.4614650970324874,0.3223614871501923
3.5188830494880676,8.59593825507909,2.233008553273976,0.8815225604921579,0.30752007430419326,0.4614650970324874,0.3223614871501923
3.5188830494880676,8.59593825507909,2.233008553273976,0.9395499201491475,0.7225377428345382,0.4614650970324874,0.3223614871501923
